"순번","국가명","무역관명","무역관주소","공항무역관이동"
118.0,일본,도쿄 IT 지원센터,  ㅇ 주소: 東京都千代田区霞が関3-2-5 霞が関ビル5F(〒100-6005)  ㅇ 전화번호: +81-3-5501-2847 (FAX: +81-3-5501-2850)  ㅇ 홈페이지:  http://www.kotrait.or.jp/,"○ 나리타 공항에서 IT센터 오시는 방법1) 리무진버스(Airport Limousine Bus) : Andaz Tokyo 하차, 도보 10분- Andaz Tokyo  정류장까지 약 80~145분 소요, 10~20분 간격 운행, 1인 3,600엔2) 케이세이(京成) 전철 : 약 90~120분 소요, 1인 약 1,500엔- 케이세이선 나리타공항역(成田空港駅)에서 탑승 후 니혼바시역(日本橋駅) 하차- 긴자선(노란색)으로 환승 후 토라노몬역(虎ノ門駅) 하차, 11 출구에서 도보 3분○ 하네다 공항에서 IT센터 오시는 방법1) 리무진버스(Airport Limousine Bus) : Andaz Tokyo 하차, 도보 10분- Andaz Tokyo 역까지 약 40~55분 소요, 2시간 간격 운행, 1인 1,150엔2) 케이큐(京急線) 전철 : 약 40분 소요, 편도 660엔- 하네다공항 국제선 도착로비에서 케이큐 전철 시나가와(나리타 공항) 방면 개찰구 이용, 신바시역(新橋駅) 하차- 신바시역(新橋駅)에서 긴자선(노란색) 시부야(渋谷)방면 탑승 후 토라노몬역(虎ノ門駅)하차, 11번  출구에서 도보 3분"
119.0,일본,도쿄 수출 인큐베이터(BI),  ㅇ 주소: 東京都港区新橋6-14-3 御成門PREX 8階(〒105-0004)  ㅇ 전화번호: +81-3-5425-7047 (FAX: +81-3-3432-2075)   ㅇ 홈페이지:  http://www.kotra.or.jp/bi/BI_Center_top.html,"○ 나리타 공항에서 BI 오시는 방법1) 케이세이(京成) 스카이라이너 : 게이세이우에노역(京成上野) 하차 (도쿄 메트로로 환승 필요)- 게이세이우에노역까지 약 45분 소요, 1인 2,580엔 + 전철 요금 210엔- 도쿄 메트로 긴자선으로 환승 후 도라노몬역(虎ノ門) 하차, 도보 약 6분○ 하네다 공항에서 BI 오시는 방법1) 케이큐(京急線) 전철 : 약 41분 소요, 편도 660엔- 하네다공항 국제선 도착로비에서 케이큐 전철 시나가와(나리타 공항) 방면 개찰구 이용, 히가시긴자역(東銀座駅) 하차- 히가시긴자역(東銀座駅)에서 히비야선 나카메구로(中目黒)방면 탑승 후 도라노몬힐스역(虎ノ門ヒルズ駅) 하차"
120.0,일본,오사카 무역관,  ㅇ 주소: 大阪府大阪市中央区安土町2-3-13  大阪国際ビルディング20階(〒541-0052)  ㅇ 전화번호: +81-6-6262-3831 (FAX: +81-6-6262-4607)  ㅇ 홈페이지: http://kotra.or.jp/,"미도스지선(御堂筋線) 혼마치역(本町) 3번 출구 ・ 주오선(中央線) 사카이스지혼마치역(堺筋本町) 17번 출구  ㅇ 전철 이용 시  (약 1시간 소요,  편도 1,160엔)    - (공항 &rarr; 난바)  간사이국제공항 2층에서 전철 난카이선(南海線) RAPIT호를 타고 종점인 난바역(難波駅) 하차    - (난바 &rarr;  혼마치)  난바역(難波駅)에서 지하철 미도스지선(御堂筋) 센리추오(千里中央)방면 열차를 타고 혼마치역(本町) 하차    - (혼마치 &rarr;  무역관) 3번 출구로 나온 후 좌측으로 직진*하여 흰색 건물 오사카 국제빌딩의 20층, 오사카무역관 도착     * 대한항공 건물&rarr; MetLife 건물&rarr;1층 Family Mart가 있는 빌딩으로 도착  ㅇ 택시 이용 시 (약 40~50분 소요, 요금 14,000~16,000 엔)    - 간사이국제공항 도착 로비 앞에서 탑승 후 혼마치 국제빌딩 앞에서 하차   ㅇ 공항 리무진 이용 시 (제1터미널 기준, 환승 필요, 1시간 이상 소요)     - 오사카역행 5번 탑승장(약 50분, 편도 1,800엔) - 신한큐호텔 하차 - 택시 이용 또는 미도스지선 우메다역에서 혼마치역 이동    - 난바행 11번 탑승장(약 50분, 편도 1,300엔) - 난바 OCAT 하차 - 택시 이용 또는 미도스지선 난바역에서 혼마치역 이동     * 리무진 버스 시간표 : https://www.kate.co.jp/timetable/index"
121.0,일본,후쿠오카 무역관,  ㅇ 주소: 福岡県福岡市博多区博多駅前3-2-1 日本生命博多駅前ビル11F( 〒812-0011)  ㅇ 전화번호: +81-92-473-2005 (FAX: +81-92-473-2007)  ㅇ 홈페이지: http://kotra.or.jp/,"JR 하카타역 하카타 출구※ 후쿠오카는 공항에서 시내까지 자동차로 15분 정도 소요되어 공항-도심 간 접근성이 매우 뛰어나고, 무역관은 하카타역과 매우&nbsp;가깝습니다. 택시를 이용하는 것이 가장 편리한 방법이며, 이외에 버스, 지하철을 이용해서 찾아오실 수 있습니다.  ㅇ 택시    - 이용방법: 국제선 청사 앞 택시 승차장에서 탑승     - 소요시간: 약 15분    - 요금: 약 1,500엔(2024. 5. 기준)  ㅇ 버스    - 이용방법: 국제선 청사 앞 4번 정류장에서 하카타역행(博多駅行き) 버스 탑승&rarr; 하카타 버스터미널 (博多バスターミナル) 하차 &rarr;  도보 ７분     - 소요시간: 약 25분    - 요금: 310엔(2024. 5. 기준)  ㅇ 지하철    - 이용방법: 국제선 청사 앞 1번 정류장에서 공항 연락 버스 탑승(무료) &rarr; 국내선 터미널 하차 &rarr; 지하철 후쿠오카공항역(福岡空港駅) 이동 &rarr; 쿠코센(空港線) 탑승(종점이므로 행선지 무관) &rarr; 하카타역(博多駅) 하차  (2 정거장) &rarr; 하카타 출구(博多口) 도보 5분    - 소요시간: 약 30분    - 요금: 260엔 (2024. 5. 기준)     - 소요시간 약 30분 (도보 5분)"
122.0,일본,나고야 무역관,  ㅇ 주소: 愛知県名古屋市中村区那古野1-47-1 名古屋国際センタービル 23F(〒450-0001)  ㅇ 전화번호: +81-52-561-3936 (FAX: +81-52-561-3945)  ㅇ 홈페이지: http://kotra.or.jp/,"사쿠라도오리선 국제센터역 2번 출구 / JR 나고야역 사쿠라도오리 출구○ 택시- 중부국제공항 도착 게이트 인근 택시 승강장에서 택시 탑승 가능- 운전기사에게 다음 주소를 제시하고 무역관으로 이동* 名古屋中村区那古野1丁目47-1名古屋国際センタービル(Nagoya International Center Bldg, 47-1, 1-Chome, Nagono, Nakamura-Ku, Nagoya-Shi, Aichi-Pref, JAPAN)- 나고야국제센터빌딩 도착 후 엘리베이터를 이용해 23층으로 이동- 소요시간은 약 60분이며 요금은 약 18,000엔○ 공항버스 (메이테츠 공항버스, 名鉄空港バス) 시내 선 임시 운휴 중- 중부국제공항 1층 버스정류장에서 나고야역행 메이테츠 버스 탑승- 나고야역 남쪽 소재 메이테츠 버스센터 도착 후 나고야역 방향 이동- 나고야역 내 Uni Mall 지하상가를 따라 동쪽으로 약 7-8분 보행 후국제센터역(지하철 사쿠라도오리선, 櫻通線) 2번 출구와 연결되어 있는나고야국제센터빌딩 23층 이동- 버스는 오전 9시 15분부터 오후 10시 15분까지 1시간 간격으로 운행* 현재 코로나19 영향으로 나고야 시내선은 임시운항 중이나, 도요타선은 운행중이므로 사전에 스케줄표 확인 필수- 소요시간은 약 1시간 15분이며 요금은 1,300엔○ 열차- 중부국제공항 2층 액세스플라자(アクセスプラザ)에서 메이테츠 열차나고야역 행 탑승, 뮤티켓(쾌속) 발권 시 탑승 시간 단축 가능- 나고야역 내 Uni Mall 지하상가를 따라 동쪽으로 약 7-8분 보행 후국제센터역(지하철 사쿠라도오리선, 櫻通線) 2번 출구와 연결되어 있는나고야국제센터빌딩 23층 이동- 7 ~ 30분 간격으로 운행- 소요시간은 쾌속 약 30분, 특급 및 급행 약 45분- 요금은 쾌속 1,250엔, 특급 및 급행 890엔"
123.0,라오스,비엔티안 무역관,"  ㅇ 주소: 3rd Floor, KOLAO II Building, 23 Singha Road, Nongbone Village, Vientiane Capital, Lao PDR   (P.O Box 6365)      * DHL 등을 제외한 일반 라오스 우편물은 Door-to-Door 배송을 하고 있지 않아 우편 배송 시 반드시 사서함(P.O Box) 기재가 필요함.  ㅇ 전화번호: +856-21-455-080  ㅇ 이메일: laoskotra@kotra.or.kr  ㅇ 홈페이지: https://www.kotra.or.kr/vientiane/index.do","  ㅇ 공항 출발 시       - Wattay 공항에서 손쉽게 택시를 이용할 수 있으며, 무역관까지 15분 정도 소요된다. 택시기사에게는 무역관 주소를 보여주거나 &quot;Ban Nongbone, KOLAO Building&rdquo; (반 넝번 뜩 코라오) 또는 &quot;Indochina bank&rdquo; (타나칸 인도찐)이라고 행선지를 말하면 된다. 공항 택시서비스를 이용할 경우, 요금은 약 95,000낍(약 4.6달러) 정도이다.    - 라오스 현지는 구글 맵이 활성화되어 있으며 사용에 어려움이 없는 바, 출장 전에 구글 맵을 설치하여 활용하면 요긴하다. 영어로 KOTRA Vientiane을 검색하면 위치를 찾기 용이하다.    - 공항에서 택시를 잡기 어렵거나 색다른 수단을 찾는 경우, 현지 라이드쉐어링 서비스인 LOCA를 활용할 수 있다. 스마트폰 앱 내에서 LOCA(Lao Taxi&amp;Supper App)를 설치하여 활용하면 된다. 사용법은 기존 라이드쉐어링과 유사하며, 목적지(Destination)를 KOTRA Vientiane으로 검색하여 차량을 호출하고, 목적지에 도착하면 현금(현지화인 낍만 통용됨)으로 납부를 하면 된다. 차량 호출 전 결제방법(Payment)을 신용카드로 설정하면 신용카드 결제도 가능하다. 간단한 영어는 통하는 기사가 많으니 처음 활용하기에 어려움은 없는 편이다.   ㅇ KOLAO 건물에 도착한 후에는,     - 1층에 현대/기아자동차 전시장을 확인한 후 해당 건물 3층으로 이동하면 된다. (3층에는 무역관과 삼성전자 지사, 코라오 건물 관리회사 Intervia 사무실이 있으며, 무역관은 엘리베이터 바로 앞쪽에 위치하고 있다.    - 차량을 렌트하여 이동하는 경우 건물 뒤쪽에 주차타워가 있으며, KOTRA로 표시된 주차 공간에 주차를 하면 된다. 도착 시 전화를 통해 무역관에 연락하면 지원을 받을 수 있다."
124.0,나이지리아,라고스무역관,"라고스 무역관은 라고스 시내 이코이(Ikoyi) 지역에 위치하고 있으며, 연락처는 다음과 같다.    - 주소: 11st floor, Ses Wing, Foreshore Tower, 2A Osborne Road, Ikoyi, Lagos, Nigeria    - 전화번호: +234(국가번호)-201-453-0500/0318/0321/0328    - E-mail 문의: kotrakbclagos@gmail.comKOTRA 라고스 무역관은 우리나라와 나이지리아 양국 간 공식수교(1980년 2월) 훨씬 이전인 1966년도에 서아프리카의 중심지인 나이지리아 라고스에 설치되었으며, &quot;한국-나이지리아 교역&quot;의 교두보를 다진 이래, 오랜 기간 나이지리아에서 한국 상품의 수출을 위한 첨병 역할을 꾸준히 수행해오고 있다. 대사관 설립 이후에는 우리나라 대사관 상무관실을 겸임하여, 우리 기업들의 나이지리아 진출 지원을 위한 각종 사업을 적극 수행하고 있다. 관할지역은 나이지리아를 비롯해 카메룬, 차드, 중앙아프리카공화국, 가봉, 적도기니, 상투메프린시페, 라이베리아, 시에라리온 등 9개국이다.","  o 무역관까지의 교통편    - 라고스 국제공항은 시내 북쪽에 위치해 있으며, 시내로 들어오기 위해서는 약 1시간 정도 소요(교통체증 시 3시간도 소요)된다. 열악한 대중교통 사정으로 인해 공항에서 시내로 들어올 경우 택시를 이용하거나, 본인을 픽업할 차량을 사전에 수배해 놓는 것이 바람직하다.    - 공항에서 시내까지 택시를 이용할 경우, 공항청사 내에 부스를 설치하고 있는 공항택시업체와 사전 가격 협상 후 이용하는 것이 좋다. 비용은 공항에서 라고스 시내(이코이 또는 빅토리아 아일랜드) 호텔까지 약 1만~1만 5천 나이라(약 10~30달러)를 예상하여야 한다."
125.0,벨기에,브뤼셀 무역관,"브뤼셀 무역관은 EU 집행위가 위치한 슈만(Schumann) 구역에 위치해 있으며(EU 집행위 바로 옆 건물 3층), 세부 주소는 아래와 같다. 무역관 건물 도착 후 로비에서 방문처를 밝히면 무역관과 유선으로 확인 후 출입이 승인된다. 방문 전에 이메일 또는 전화 연락을 통해 방문 일정을 미리 협의해 둘 것을 권한다.      - 주소: Rond-point Robert Schuman 11, 1040 Brussels, Belgium    - 전화번호: +32-2-203-2142    - 팩스: +32-2203-0751    - 이메일: kotrabru@kotra.or.kr","1) 브뤼셀 국제공항(Brussels International Airport)에서 찾아오는 경우   ㅇ 기차     - 공항 Level-1 터미널 지하에 위치한 기차역과 브뤼셀 슈만역(Bruxelles Shumann) 간 연결되는 기차 편이 있으며, Brussels City로 가는 Airport Line을 이용    - 운행 시간: 4:30~ 22:30     - 운행 간격: 매 5~20분 간격      - 소요 시간: 15~35분 내외    - 요금: 10.30 유로(2등석 성인 기준)  ㅇ 택시     - 공항 청사 앞에서 택시 승차    - 소요 시간: 약 30분(14km)    - 요금: 약 25~35유로  ㅇ 버스    - 공항 Level-0에서 12번, 21번을 타고 브뤼셀 슈만역에서 하차    - 소요 시간: 40분~1시간2) 브뤼셀 미디역(Gare du Bruxelles-Midi /Station Brussel-Zuid)에서 찾아오는 길  ㅇ 지하철(Metro)    - 1호선 또는 5호선 슈만역(Shumann)에서 하차   ㅇ 택시    - 역사 앞에서 택시 승차    - 소요 시간: 약 15분(6.6km)    - 요금: 20~30유로"
126.0,방글라데시,다카무역관,"  ㅇ 무역관 주소(우편 배송지)    - Concord I-K Tower, Flat 2-A, Plot No. CEN (A)-2 North Avenue, Gulshan-2, Dhaka 1212, Bangladesh  ㅇ 전화: +880-22-2660-1470 ","  ㅇ 버스 등 일반 대중교통 이용은 어렵다.    - 주요 호텔들은 모두 공항 도착 층 내에 사무실을 운영 중이므로 차량을 미리 예약하지 않았더라도 도움을 받을 수 있다.    - 호텔 차량이나 기사가 포함된 차량을 임차하는 것이 바람직하다.    - 기사가 포함된 차량 임차 비용은 2024년 5월 14일 기준 1일당 약 80달러 수준이다.  ㅇ 공항택시의 경우 미터제가 아닌 흥정으로 이용할 수 있다.(일반적으로 4~5달러 요구)    - 택시기사에게 Gulshan-2 Circle로 가자고 한 다음 Unimart 맞은 편 도로에 있는 Concord I-K Tower에서 하차하여 2층으로 올라오면 다카무역관이 있다.    - 구글맵에서 KOTRA Dhaka로 검색할 수도 있다 (2024년 5월부, 신규 주소지로 이사하여, 구 주소지 MCM Tower로 나오는 경우 상기 변경된 주소로 다시 확인하여야 한다)"
127.0,크로아티아,자그레브 무역관,"  ㅇ 명칭 : Korea Business Center, Zagreb  ㅇ 주소: Radnicka cesta 52/Ⅷ, 10000, Zagreb, Croatia  ㅇ 전화번호: (385-1) 4815 -101/102      *자그레브 내에서는 국가 및 지역번호(+385-1) 생략  ㅇ 이메일: kotra@koreatrade.hr","무역관은 신규 오피스 단지가 밀집되어 있는 라드니치카 체스타(Radnicka cesta) 거리에 있는  Green Gold 빌딩 내 R2섹션 8층에 위치해 있으며 자그레브 공항에서 약 12km 거리로  택시, 버스, 트램 등 대중교통을 이용해 방문이 가능하다. 복합빌딩으로 입구가 여러개 있어 처음 방문 시에는 정문을 이용하는게 좋다. 정문으로 들어와 왼쪽으로 연결되어 있는 문을 통과 후, 안내데스크 오른편에 있는 엘레베이터(R2)를 이용해서 8층으로 올라가면 바로 사무실 안내판이 보인다.ㅇ 택시: 공항 청사 앞에 대기하고 있는 택시를 쉽게 이용할 수 있으며, 비용은 약 30유로, 시간은 약 20분 소요된다. 최근에는 우버나 볼트 등 택시 어플을 이용하면 약 15유로 내외로 이용할 수 있다. 단, 이용시간대에 따라 가격차이가 커 사전 확인이 필수적이다.ㅇ 버스-트램(전차): 공항 전용버스(30분 간격)를 이용해 자그레브 시내 버스터미널(Autobusni Kolodvor)에서 하차 후, 트램(번호 2, Savisce행)을 이용해 무역관 인근의 Radnicka역에서 하차하면(1정거장, 약 2분 소요) 약 100m 정도 거리에 자그레브 무역관이 위치한 Green Gold 빌딩이 있다. 환승이 불편하다면, 버스터미널에서 하차 후 Avenija Marina Drzica 거리를 따라 남쪽으로 약 10분간 도보로 이동하면 Double Tree Hotel by Hilton 바로 옆에  Green Gold 빌딩이 보인다. 또한 공항 내 일반버스로는 290번을 탑승 후 Heinzelova 정류장에서 하차 후 10분 거리에 Green Gold 빌딩이 위치해 있다. 다만 일반버스는 13개 정류장을 거쳐 시간이 많이 소요된다. "
